time_s,gt_x,gt_y,gt_yaw,wheel_x,wheel_y,wheel_yaw,ekf_x,ekf_y,ekf_yaw,err_x,err_y,err_yaw,cmd_vx,cmd_wz,front_left_steer,front_right_steer,rear_left_wheel_vel,rear_right_wheel_vel
76.39,1.4452123042785754,-1.1185776306080324,2.78784449342997,3.5250917141977487,2.0402588816653817,-1.1499115683861318,1.929383710535722,-1.2392516555135151,2.782204663060609,0.4841714062571467,-0.12067402490548274,-0.0056398303693607765,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.49,1.412365857334724,-1.0902189120848516,2.7337905439112733,3.5414451340229873,2.0007967212122573,-1.205951674719883,1.8896898781012805,-1.2232364675532883,2.7281059981618387,0.47732402076655656,-0.13301755546843674,-0.005684545749434555,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.59,1.380941551923547,-1.0578246181444306,2.674614522946063,3.5555625753282656,1.9604805420952038,-1.2619917810534378,1.8509650080410267,-1.205004664322536,2.6686628440494484,0.47002345611747964,-0.14718004617810543,-0.005951678896614521,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.69,1.3511937714477447,-1.0258471069071455,2.6141572340568997,3.567399713982394,1.9194369238818814,-1.3180318873834704,1.813330418090883,-1.18443817057544,2.6083819973599702,0.46213664664313825,-0.15859106366829456,-0.0057752366969294755,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.79,1.3238420408423952,-0.9933700591977949,2.549108449624968,3.576919385256018,1.877794730060851,-1.3740719937014165,1.7772065541923312,-1.1616376147422152,2.5432139366621023,0.453364513349936,-0.1682675555444203,-0.005894512962865584,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.89,1.299207111524136,-0.9591106398122964,2.48158469753161,3.5840917005074098,1.8356847034489292,-1.4301121000149117,1.7426766520604695,-1.136492133073651,2.4751371523555346,0.4434695405363336,-0.17738149326135466,-0.0064475451760754865,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
76.99,1.2775200344000137,-0.9232846619651182,2.412048180809193,3.5888941410214907,1.7932390557044657,-1.4861522063295587,1.709887813021038,-1.108984505277554,2.40533484188649,0.43236777862102427,-0.18569984331243583,-0.006713338922702761,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.09,1.2598057220140495,-0.8855077242539783,2.343529835588459,3.591311628711461,1.7505910522251107,-1.5421923126560837,1.6791525081014704,-1.079321352158152,2.3368476992495424,0.41934678608742093,-0.19381362790417367,-0.006682136338916678,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.19,1.2458587778417132,-0.8416623448444351,2.2746494493939555,3.5913365734589946,1.7078745937423196,-1.59823241898588,1.6503916018853173,-1.0475124166815977,2.267887616804714,0.40453282404360413,-0.20585007183716253,-0.006761832589241568,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.29,1.2339273430102577,-0.7938295880506924,2.1994440160053403,3.588968896945453,1.6652237959114022,-1.654272525325165,1.6240542237125573,-1.0137774469233916,2.1922462904876054,0.3901268807022995,-0.2199478588726992,-0.007197725517734898,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.39,1.2253754625172466,-0.7468920755006484,2.1215290906180235,3.584216032897494,1.6227725682372869,-1.710312631665263,1.600337041627678,-0.9780498298191381,2.1139510816285263,0.3749615791104315,-0.23115775431848973,-0.007578008989497231,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.49,1.2213798594880587,-0.7051265426546304,2.039224988123922,3.577092903748546,1.5806541936407725,-1.766352737993118,1.579647080543244,-0.9406827025019816,2.0314201249208192,0.3582672210551854,-0.23555615984735123,-0.007804863203102919,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.59,1.2215255142013184,-0.6645700933681249,1.9539054680801753,3.567621873785948,1.5390009099894835,-1.8223928443182948,1.5621622723930242,-0.901714586584236,1.9458248264699394,0.3406367581917058,-0.23714449321611109,-0.008080641610235917,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.69,1.226223731756589,-0.6245404375771887,1.8663173957246006,3.5558326789340957,1.4979434949183712,-1.8784329506497783,1.5481249495161473,-0.8613771733321455,1.85812150498817,0.3219012177595584,-0.23683673575495678,-0.008195890736430567,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.79,1.2345718684689095,-0.5802579138342508,1.7815587770309862,3.541762333394122,1.45761085523217,-1.9344730569879707,1.5375845879678338,-0.8199009413732729,1.7733696896839855,0.3030127194989243,-0.239643027539022,-0.008189087347000747,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.89,1.2463123642580898,-0.5305413087266224,1.6930498674960759,3.525455013431345,1.4181296221785185,-1.9905131633356559,1.5306572382944217,-0.7776705330937241,1.6846298325618896,0.2843448740363319,-0.24712922436710172,-0.008420034934186305,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
77.99,1.2619849382897474,-0.48118440444880073,1.6003368704572893,3.506961918676589,1.3796237538686198,-2.046553269690604,1.5276054328053683,-0.7350701059265481,1.59163732599679,0.26562049451562086,-0.25388570147774736,-0.008699544460499364,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.09,1.2789612819086649,-0.43548002706303457,1.538916833532434,3.486341111377384,1.342214146090247,-2.1025933760381106,1.5280050820267284,-0.691897903520465,1.5329541043772767,0.24904380011806349,-0.2564178764574304,-0.005962729155157165,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.19,1.2982324911814611,-0.39190982587459383,1.4946135731328494,3.4636573341001005,1.3060182527310582,-2.158633482373773,1.5303948491971968,-0.6496194750991944,1.4895480197088578,0.2321623580157357,-0.25770964922460055,-0.00506555342399162,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.29,1.3185467723392748,-0.34932466737089,1.4483569793834754,3.4389818064577833,1.271149717011653,-2.2146735887099296,1.5347236725297178,-0.6071210221962057,1.4438262879315829,0.216176900190443,-0.25779635482531565,-0.0045306914518925545,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.39,1.3428295195652575,-0.3092997334631129,1.4038151079895862,3.412392001506271,1.2377180146871063,-2.2707136950484608,1.5409801138104293,-0.5646922255066794,1.3988850846396739,0.19815059424517178,-0.2553924920435665,-0.004930023349912327,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.49,1.3692984932338237,-0.2692402641631081,1.3543322796288944,3.3839714025046,1.205828110328212,-2.3267538013838416,1.5492929375053268,-0.5223472860218706,1.3499541000860127,0.17999444427150313,-0.25310702185876255,-0.004378179542881667,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.59,1.3943711216671308,-0.23095437286083018,1.3013431580448191,3.353809240803109,1.175580127765013,-2.3827939077204943,1.5596847451788403,-0.48081975429769686,1.2960142246110264,0.16531362351170942,-0.24986538143686668,-0.005328933433792705,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.69,1.4190820928687273,-0.19386106652364557,1.2458315375693993,3.3220002156884876,1.1470690357333988,-2.4388340140520044,1.5724414445478676,-0.43957338086705544,1.2404063063908881,0.15335935167914028,-0.24571231434340987,-0.005425231178511236,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.79,1.4447400569222362,-0.15865565092373518,1.1879427289042357,3.28864419705692,1.1203843497020631,-2.494874120380961,1.5872402327114739,-0.39989544416520517,1.182222149623474,0.14250017578923768,-0.24123979324147,-0.005720579280761751,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.89,1.4719619746097867,-0.12548118084671614,1.1281797767980617,3.2538459118584924,1.0956098508256906,-2.55091422669477,1.6045201363246433,-0.3607372532783204,1.122272545915732,0.13255816171485657,-0.23525607243160426,-0.005907230882329806,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
78.99,1.5020820374299928,-0.09560301353757526,1.070679669227012,3.2177146152807916,1.0728233228946833,-2.6069543330234284,1.6240419695503752,-0.3227413035970032,1.0649701796344377,0.12195993212038236,-0.22713829005942793,-0.005709489592574225,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.09,1.5385823547587822,-0.06836157182848927,1.012485637665541,3.1803637477351323,1.0520963081278154,-2.6629944393537013,1.6459883306177656,-0.28546683093082614,1.006405915090796,0.10740597585898337,-0.21710525910233686,-0.006079722574744873,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.19,1.5793953549744175,-0.04291681602405874,0.9480081354191264,3.1419105786835195,1.0334938825470366,-2.7190345456868092,1.6700411306455036,-0.2498568966977866,0.9412858291488265,0.09064577567108612,-0.20694008067372788,-0.006722306270299904,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.29,1.6182151213521934,-0.01953299456505099,0.8802466636603122,3.102475838454509,1.0170744516623025,-2.7750746520133873,1.6961196703284276,-0.2162765642579461,0.8736670207745458,0.07790454897623422,-0.19674356969289514,-0.006579642885766402,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.39,1.6548960379004916,0.000682111294246,0.8093982866124046,3.0621833391875724,1.0028895670960447,-2.83111475832774,1.7245856559674346,-0.18442720154877437,0.8025714773276769,0.06968961806694307,-0.18510931284302037,-0.006826809284727786,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.49,1.6928512016619321,0.017644616312796953,0.7363891234676094,3.021159586100805,0.9909837647280362,-2.8871548646432235,1.7553286612179422,-0.15465114665761284,0.7293609246750004,0.06247745955601003,-0.1722957629704098,-0.007028198792609075,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.59,1.7321017159707621,0.030536521959202742,0.66345651947893,2.9795333803098787,0.9813944248690578,-2.9431949709678604,1.7882400184921712,-0.12715658812671538,0.6564838986184354,0.056138302521409056,-0.15769311008591813,-0.0069726208604946605,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.69,1.7767344412139834,0.039180419990120535,0.5904765195020999,2.937435414435991,0.9741516548988497,-2.999235077298223,1.8233580118335748,-0.10190586714033029,0.5833663199738814,0.04662357061959144,-0.14108628713045082,-0.007110199528218453,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.79,1.8267337632865701,0.045030835915985855,0.5134655085545443,2.894997862271644,0.9692781947376806,-3.0552751836342376,1.85965021340311,-0.07976477394709566,0.5057822893720854,0.032916450116539986,-0.12479560986308152,-0.007683219182458956,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.89,1.877816087415597,0.048002471981645436,0.43274174169298807,2.852353963798752,0.9667893454509713,-3.1113152899771657,1.89782447572686,-0.06041460176229388,0.42482212577330847,0.02000838831126317,-0.10841707374393932,-0.007919615919679603,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
79.99,1.9236194663482604,0.045917894850285516,0.34588250655126807,2.8096376068612003,0.966692921208536,3.1158299108656475,1.9374847108207425,-0.04433344203547764,0.3377197464182622,0.013865244472482052,-0.09025133688576316,-0.008162760133005875,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.09,1.9633368873893269,0.03941100168894483,0.25534113217570814,2.766982906796811,0.9689892247504146,3.05978980453677,1.9783332312420248,-0.03185873226731962,0.24685012130136122,0.01499634385269788,-0.07126973395626446,-0.008491010874346921,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.19,2.0011623264351455,0.028219885577096135,0.16123178563308074,2.724523785358237,0.9736710464374492,3.00374969820043,2.0203246752125326,-0.02317988938510823,0.15241760957281247,0.019162348777387095,-0.05139977496220437,-0.008814176060268268,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.29,2.0419209541110694,0.012948690779394425,0.07191101267720806,2.6823935502478045,0.9807236868870769,2.94770959185511,2.062770465937985,-0.018437855095627707,0.06408097360803035,0.020849511826915634,-0.03138654587502213,-0.007830039069177716,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.39,2.087752352868072,-0.0067385238833911,-0.008036148833748043,2.6407244765730122,0.9901250031241137,2.8916694855004303,2.1055460629491947,-0.01714144387333985,-0.016193206539696806,0.017793710081122516,-0.010402919989948752,-0.008157057705948764,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.49,2.1335611675872905,-0.02661581968674588,-0.0964386751224738,2.5996473915461618,1.0018454781023938,2.8356293791375644,2.148185597923851,-0.019616023630862064,-0.10364998821670168,0.014624430336560579,0.0069997960558838175,-0.007211313094227886,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.59,2.17619618628189,-0.046823479051371894,-0.15038956820098529,2.5592912637336624,1.015848313376611,2.7795892727948015,2.190553384456833,-0.02506507058542315,-0.15628064951460052,0.014357198174943075,0.021758408465948745,-0.005891081313615237,0.5,-1.0,-0.5477492119375793,-0.8,12.799230769230771,6.431538461538461
80.69,2.216850548844589,-0.06891826141454556,-0.2008073338546875,2.519782798126527,1.0320895446404237,2.7235491664620013,2.2331272801557054,-0.032734887734262766,-0.20619274356681672,0.01627673131111651,0.03618337368028279,-0.005385409712129224,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
80.79,2.250932973665378,-0.08957174580530082,-0.26939253353252807,2.4748615734549837,1.0523338464327088,2.717945155869586,2.2805202105921722,-0.04419840028286286,-0.27466304532594327,0.029587236926794436,0.04537334552243796,-0.0052705117934152,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
80.89,2.290614426907583,-0.1083391673694273,-0.3043387556129883,2.4292817952627868,1.0728882575724763,2.717945155917983,2.328426206969635,-0.058568971247028145,-0.3076830757710436,0.03781178006205188,0.04977019612239915,-0.003344320158055303,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
80.99,2.3358579750720607,-0.12464049991757194,-0.3153833880815276,2.3837020170637304,1.0934426687133765,2.717945155925794,2.3763802024777676,-0.07399243973833097,-0.31697129497624976,0.04052222740570688,0.050648060179240964,-0.0015879068947221575,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.09,2.382531170142176,-0.140545161010771,-0.32029440614136817,2.3381222388557528,1.113997079859911,2.7179451558705012,2.4243612342259095,-0.08980838549397706,-0.3209776253694514,0.041830064083733465,0.05073677551679394,-0.0006832192280832317,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.19,2.429660308657337,-0.1562632479320205,-0.3225916234634721,2.292542460649655,1.1345514910086583,2.7179451558200602,2.4714845494190234,-0.10548125358421014,-0.32290980968762545,0.04182424076168623,0.050781994347810375,-0.0003181862241533606,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.29,2.4768361781118493,-0.17188473607200908,-0.32389743209428074,2.2469626824453726,1.1551059021591021,2.7179451557754026,2.518897528408918,-0.12135484084380743,-0.32405556528728807,0.04206135029706859,0.05052989522820164,-0.00015813319300733708,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.39,2.5240992962750837,-0.18738635081653668,-0.3246850674921904,2.201382904242015,1.1756603133115784,2.71794515573079,2.566390837644201,-0.13731193680823034,-0.32476823759697826,0.04229154136911717,0.05007441400830634,-8.317010478786635e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.49,2.571468377765074,-0.20286418886770036,-0.32515119405927734,2.1558031260392667,1.196214724466249,2.717945155684085,2.6138694803964886,-0.15330099658270357,-0.32519990482305033,0.04240110263141439,0.04956319228499678,-4.871076377299666e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.59,2.6188832284375803,-0.21841222454159426,-0.32552227269687034,2.110223347837215,1.2167691356232722,2.7179451556353724,2.6618442259647344,-0.16948737150662657,-0.32556346112006546,0.0429609975271541,0.048924853034967686,-4.11884231951154e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.69,2.6664036051164604,-0.23406176102633042,-0.32607625290263875,2.0646435696354017,1.2373235467829824,2.717945155581302,2.7089047984603196,-0.18537642063878518,-0.3261248691453633,0.04250119334385927,0.04868534038754524,-4.8616242724564e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.79,2.7139018544283138,-0.24978773361122905,-0.3268618289153352,2.019063791434685,1.2578779579451869,2.7179451555270764,2.7562671193087693,-0.2014110520086954,-0.3269223462819903,0.042365264880455555,0.04837668160253364,-6.051736665507735e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.89,2.7611800618925497,-0.2655731160407387,-0.327670871323181,1.973484013236428,1.2784323691089832,2.717945155482441,2.804112419986344,-0.21765811333730534,-0.3277354554036363,0.04293235809379414,0.04791500270343335,-6.458408045528774e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
81.99,2.8083986908038603,-0.2812899289757327,-0.32838575601681325,1.927904235039086,1.2989867802748154,2.717945155437788,2.851044186108531,-0.23362795610624396,-0.3284412082129391,0.04264549530467088,0.04766197286948873,-5.5452196125849174e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.09,2.8556842888491527,-0.2969287465604362,-0.3288928412935795,1.8823244568426842,1.319541191442666,2.7179451553933003,2.8983693739959038,-0.24976761472208175,-0.32893421696848874,0.04268508514675107,0.047161131838354464,-4.137567490924976e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.19,2.9030028870494133,-0.31262848079459044,-0.3292648409299535,1.8367446786466224,1.3400956026129065,2.717945155344752,2.9456871734251115,-0.26592714358649117,-0.32929625349719016,0.04268428637569821,0.04670133720809927,-3.1412567236654976e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.29,2.9504191508726456,-0.32840545435603474,-0.32968146145582616,1.791164900451297,1.3606500137854955,2.717945155294428,2.99309163100556,-0.28213631930539435,-0.32972005637187524,0.04267248013291436,0.0462691350506404,-3.8594916049072836e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.39,2.9978843844955163,-0.34428238016110313,-0.33034679074449164,1.7455851222564558,1.381204424960776,2.7179451552400855,3.0403953105997865,-0.298340171322198,-0.3304041655694854,0.04251092610427021,0.04594220883890515,-5.7374824993738915e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.49,3.04522206613632,-0.3602329911398086,-0.33117498903445586,1.7000053440634404,1.401758836138151,2.717945155190595,3.0879668368206348,-0.3146773630680037,-0.3312386069068043,0.042744770684314926,0.04555562807180491,-6.361787234843153e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.59,3.0923914677249744,-0.3761814242409249,-0.33196528408444964,1.6544255658720974,1.422313247317286,2.7179451551459417,3.1352460586073594,-0.3309569155027324,-0.33202684683317824,0.04285459088238497,0.045224508738192504,-6.156274872859413e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.69,3.1395646261990295,-0.3920433260194801,-0.3325933494555089,1.6088457876817186,1.4428676584984277,2.717945155101616,3.1826989657525573,-0.34733423508393435,-0.3326424251768998,0.043134339553527745,0.04470909093554576,-4.9075721390900995e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.79,3.186820821050957,-0.4078678486881108,-0.3330164902523798,1.5632660094920932,1.463422069681675,2.717945155056209,3.2300515979351725,-0.36370401868404184,-0.33305626205935823,0.043230776884215505,0.04416383000406898,-3.9771806978450286e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.89,3.2341024971950803,-0.42380170931520345,-0.33339321979541175,1.5176862313028585,1.4839764808673876,2.717945155006835,3.27739766959452,-0.38009201821739313,-0.33343115918031474,0.043295172399439696,0.04370969109781031,-3.793938490298521e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
82.99,3.281491778969755,-0.43982034963086264,-0.3339384982954612,1.472106453114044,1.5045308920556903,2.717945154953347,3.3247352142254556,-0.3965009293717851,-0.3339864678445741,0.043243435255700735,0.043319420259077535,-4.796954911290285e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
83.09,3.328867799089153,-0.4559191881879408,-0.334719549934421,1.4265266749262016,1.525085303246527,2.717945154898915,3.3720594426734563,-0.4129410842731581,-0.3347848791964232,0.043191643584303385,0.042978103914782684,-6.532926200220057e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
83.19,3.376032576785017,-0.4720787211793458,-0.3355430892990223,1.3809468967408316,1.5456397144389757,2.717945154854092,3.4192785776191035,-0.4293882987959771,-0.3356095541047211,0.04324600083408647,0.042690422383368676,-6.646480569877378e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
83.29,3.417801386922233,-0.4863808409936618,-0.33907559335106635,1.3385639195680281,1.5644242440064353,2.7459652079796224,3.463195562053526,-0.4447605092386116,-0.3390783699602373,0.0453941751312934,0.0416203317550502,-2.776609170973554e-06,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.39,3.4496920684766583,-0.4968752820227,-0.33280127527498443,1.2987013460193317,1.579775845757958,2.8020053143127934,3.5037263889672334,-0.4590163316672186,-0.3314740222322108,0.054034320490575105,0.03785895035548137,0.0013272530427736462,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.49,3.4876218919915543,-0.5033608823183733,-0.3062085212590807,1.2580414950001195,1.5928706142300555,2.858045420650829,3.544342883302696,-0.47243290805854454,-0.30363775196910403,0.056720991311141944,0.03092797425982874,0.002570769289976682,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.59,3.5270932769572547,-0.5078858290505903,-0.27354524061835955,1.2167120250944217,1.6036674361484806,2.9140855269890427,3.58573676740155,-0.4847329942445947,-0.2702178513289404,0.0586434904442954,0.023152834805995615,0.0033273892894191692,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.69,3.5670369127263277,-0.5109456279388639,-0.23956648182363602,1.1748426972698602,1.612132413036862,2.9701256333281854,3.6272417519402906,-0.495550501199533,-0.23595462813729243,0.06020483921396291,0.015395126739330911,0.0036118536863435913,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.79,3.607063898449748,-0.5127207711943432,-0.20597381255955816,1.1325649674705776,1.6182389676467017,3.0261657396685506,3.6687317715274887,-0.5048733173235427,-0.20231643716275996,0.06166787307774069,0.007847453870800547,0.003657375396798196,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.89,3.6470148048323456,-0.5132623150874225,-0.17322219625851906,1.0900115738889642,1.621967927401191,3.0822058460102464,3.710780113481643,-0.5128791866246649,-0.169604520260608,0.0637653086492973,0.00038312846275756485,0.003617675997911074,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
83.99,3.6868123730959854,-0.5125819538992085,-0.1412483330848227,1.047316120211082,1.6233075845908416,3.1382459523533073,3.7535081007781756,-0.5195876700622688,-0.13766279074625534,0.06669572768219023,-0.007005716163060338,0.0035855423385673657,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.09,3.726406449456149,-0.5107105250078726,-0.10981436219490757,1.0046126561451958,1.6222537331318319,-3.088899248481674,3.7957063711813888,-0.5248374976908318,-0.10627643460213498,0.06929992172523969,-0.014126972682959149,0.003537927592772591,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.19,3.76575043513524,-0.5077230804976853,-0.07888005344920207,0.9620352565494746,1.6188096817717446,-3.0328591421356044,3.8383270013323,-0.5288051017237804,-0.07538909413056283,0.0725765661970601,-0.021082021226095038,0.003490959318639242,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.29,3.8047895399487173,-0.5037179976636009,-0.048678101505197774,0.9197176004811654,1.6129862437011755,-2.976819035787705,3.8809646154748694,-0.5314629008861111,-0.04523696457713333,0.0761750755261521,-0.02774490322251022,0.003441136928064442,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.39,3.843966728425429,-0.49822959710524134,-0.01687416307156486,0.8777925514879114,1.60480170260386,-2.920778929438601,3.92374690502106,-0.5328192161897591,-0.013084293425414726,0.07978017659563097,-0.0345896190845178,0.003789869646150133,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.49,3.8848658304421515,-0.4890456142259709,0.025941924848279094,0.8363917404599064,1.5942817552518738,-2.864738823087194,3.9664644136834863,-0.5325887621879676,0.0307131896001458,0.08159858324133484,-0.04354314796199665,0.004771264751866706,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.59,3.927564301493443,-0.4748463836655832,0.08255084301145595,0.7956451523515924,1.581459430826021,-2.808698716739098,4.009560443875025,-0.5301438197616722,0.08791668741116299,0.08199614238158226,-0.05529743609608906,0.00536584439970704,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.69,3.9694117559650586,-0.45824248604320805,0.139110391328087,0.7556807180734156,1.566374987215859,-2.7526586103947244,4.0517208697389115,-0.5253108868375604,0.14465692174255151,0.08230911377385297,-0.06706840079435239,0.005546530414464512,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.79,4.010135231083466,-0.43961277642368096,0.1945007325026806,0.7166239128294652,1.5490757846224348,-2.6966185040520467,4.093908827951407,-0.5180864109121018,0.20003114108152031,0.08377359686794073,-0.07847363448842087,0.005530408578839713,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.89,4.0496712021118935,-0.41906315184545406,0.24877661314119126,0.6785973621664121,1.5296161368628536,-2.6405783977114936,4.135636984356557,-0.5085607912682791,0.25422383066631316,0.08596578224466356,-0.08949763942282507,0.005447217525121895,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
84.99,4.087932385705521,-0.39669786793837536,0.30186185628974055,0.6417204569697227,1.5080571408427903,-2.584538291372458,4.176714550832402,-0.4968352478768135,0.3072089684504275,0.0887821651268812,-0.10013737993843813,0.005347112160686951,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
85.09,4.1248235366020225,-0.37261063459007754,0.353760124177374,0.6061089786155073,1.4844664847322517,-2.528498185034815,4.2171204652031955,-0.4829736221045063,0.35901129626913525,0.092296928601173,-0.11036298751442875,0.005251172091761236,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
85.19,4.160270283043966,-0.346891384899305,0.4046299498864281,0.5718747354550323,1.4589182354469665,-2.472458078698243,4.256840763247941,-0.4670267080208818,0.4097992565880073,0.09657048020397507,-0.12013532312157682,0.005169306701579224,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
85.29,4.194239591377151,-0.3196383936054515,0.45471358004359597,0.5391252117731627,1.4314926061025601,-2.416417972362555,4.295784101935362,-0.44906200938813634,0.45982067043475977,0.10154451055821045,-0.12942361578268485,0.005107090391163804,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
85.39,4.226738419336147,-0.29096062134357864,0.5041656543996723,0.5079632303230444,1.4022757041717424,-2.360377866026822,4.333637321330993,-0.42926064080285387,0.5092116665920869,0.10689890199484609,-0.13830001945927523,0.0050460121924146275,0.5,1.0,0.8,0.5477492119375793,6.431538461538461,12.799230769230771
